EXPID,X,Y,rot_rate_model,rot_rate_measured,C
271413,12.661118,-18.34562,0.412,-0.08014388611548406,0.49214388611548404
271414,14.123621,-19.16215,0.403,-0.052374822173827704,0.45537482217382774
271415,-56.396803,48.91708,0.182,-0.15360189415194495,0.33560189415194497
271416,-44.923214,69.43724,0.661,0.05207479021203096,0.608925209787969
271417,-41.179719,65.85464,0.627,-0.15472829523343298,0.781728295233433
271418,-39.91844,62.28782,0.571,-0.1315665171007879,0.7025665171007879
271419,-36.536473,73.89848,0.865,-0.34359027656006175,1.2085902765600618
271420,-35.957032,65.76503,0.678,-0.2532103429012963,0.9312103429012963
271421,-31.701885,55.48176,0.539,-0.018105882225771846,0.5571058822257718
271422,-29.577378,48.68644,0.475,0.08075286780015913,0.39424713219984087
271423,-27.577742,44.23566,0.45,-0.15440393270042682,0.6044039327004268
271424,-27.680962,40.79203,0.427,-0.23201289571514183,0.6590128957151418
271425,-27.728392,39.77884,0.422,-0.2600290009447037,0.6820290009447036
271426,-26.28076,42.32137,0.445,-0.08313833736608853,0.5281383373660885
271427,-22.96869,38.90287,0.442,-0.023743893448568885,0.46574389344856887
271428,-21.678484,36.97758,0.439,-0.041682627587547795,0.4806826275875478
271430,-19.843237,38.81897,0.455,-0.11450157933359048,0.5695015793335905
271431,-19.170989,39.5361,0.461,-0.0324925247059286,0.49349252470592864
271432,-13.150369,36.00862,0.461,0.03269124148727171,0.4283087585127283
271433,-13.677745,36.97378,0.464,-0.06028076741154185,0.5242807674115418
271434,-12.9921,41.13355,0.487,-0.049493726040325384,0.5364937260403254
271435,-10.473979,18.80151,0.439,0.08483444976698433,0.35416555023301566
271436,-14.196285,24.71452,0.434,-0.05991085871878146,0.4939108587187815
271437,1.057079,29.02624,0.444,0.03610291058368423,0.40789708941631575
271438,6.420217,27.4741,0.432,-0.08345608683704754,0.5154560868370476
271560,-49.1445,43.76816,0.249,-0.17962715107996036,0.42862715107996036
271620,-7.581569,54.16118,0.611,-0.03541848491049586,0.6464184849104958
271622,-5.961642,49.71726,0.562,-0.11694307008122277,0.6789430700812228
271623,1.585274,47.21881,0.531,0.013034929454009102,0.517965070545991
271624,4.584254,42.90102,0.492,0.18104839875870543,0.31095160124129456
271734,-9.332487,-18.34133,0.516,0.06972124493112704,0.446278755068873
271735,-5.79971,-21.36392,0.502,0.052213228383562335,0.44978677161643765
271738,0.549464,-21.40592,0.469,0.015989436882498716,0.45301056311750126
271740,9.775249,-18.52558,0.427,0.12882398093809658,0.2981760190619034
271742,-52.199992,49.4818,0.248,-0.04692579090803117,0.29492579090803117
271743,-61.406844,53.19944,0.137,-0.10833403803481349,0.24533403803481352
271746,-50.577519,52.43476,0.299,-0.12682126877177707,0.42582126877177706
271747,-43.301937,43.37161,0.314,-0.036225047305887645,0.35022504730588766
271748,-37.536335,37.97902,0.343,-0.033532644537476314,0.37653264453747637
271749,-35.931527,35.98675,0.35,-0.12389815963106521,0.4738981596310652
271750,-29.988383,43.06037,0.427,-0.03027904907771144,0.45727904907771144
271751,-27.438597,40.33397,0.426,-0.0773346296399586,0.5033346296399586
271752,-25.834349,38.33567,0.425,-0.0393455869784501,0.4643455869784501
271753,-25.601242,34.63102,0.412,0.07206499679710195,0.33993500320289805
271754,-24.154478,31.11544,0.41,-0.09344053947399718,0.5034405394739971
271756,-20.880173,36.84658,0.441,-0.15118066299336724,0.5921806629933672
271757,-19.168392,33.51302,0.436,0.12266152186835953,0.31333847813164045
271758,-14.286997,29.09932,0.438,0.11859608242628811,0.3194039175737119
271759,-12.104044,26.84494,0.439,0.06900178148550574,0.36999821851449427
271760,-13.003034,25.0136,0.436,0.053149266712330584,0.3828507332876694
271761,-11.409355,24.04045,0.438,-0.05732571626248263,0.4953257162624826
271762,-8.948248,21.65704,0.439,-0.08113181757768359,0.5201318175776836
271763,-8.181127,18.38846,0.441,-0.07661086664606746,0.5176108666460675
271764,-19.099596,24.1543,0.422,-0.07417582117182327,0.49617582117182324
271870,-19.01232,-21.06341,0.564,-0.045460424627313825,0.6094604246273138
271871,-23.966194,-18.28733,0.573,0.4903867141507824,0.08261328584921757
271872,-16.325012,-23.02428,0.556,0.05730579153003455,0.4986942084699655
271875,-1.268713,-20.07614,0.48,-0.09592670572147816,0.5759267057214781
271878,8.935679,-18.69564,0.431,0.06782365119932646,0.3631763488006735
271880,9.896797,-18.59363,0.426,-0.0434436043013276,0.4694436043013276
271882,-58.568892,61.98461,0.304,0.005797855448535244,0.29820214455146477
271883,-53.816061,48.5015,0.217,0.04522046992521246,0.17177953007478752
271884,-48.119212,58.96334,0.417,0.006598974979547445,0.41040102502045256
271885,-41.446911,68.77345,0.687,-0.0611991982877056,0.7481991982877056
271887,-30.528241,65.18529,0.71,0.03841898776890452,0.6715810122310955
271888,-28.146379,61.60043,0.659,-0.145437075085377,0.8044370750853771
271889,-27.263692,34.79896,0.404,0.023943669674036466,0.38005633032596353
271890,-26.785861,39.14377,0.424,-0.286436688206135,0.710436688206135
271891,-20.991277,42.34956,0.471,-0.030570765584254807,0.5015707655842547
271892,-23.055413,39.20791,0.443,-0.2349833624260838,0.6779833624260838
271893,-19.85272,35.97943,0.442,0.17490820386981154,0.26709179613018846
271894,-18.722073,38.43691,0.457,-0.023092309722989618,0.48009230972298966
271895,-17.903195,40.57332,0.471,0.02164344937738169,0.44935655062261826
271896,-19.00436,41.03137,0.47,-0.10384531472996761,0.5738453147299676
271897,-17.694595,36.43157,0.451,-0.025760446692791,0.476760446692791
271898,-15.419678,32.61693,0.444,0.2035531456197715,0.2404468543802285
271899,-15.115148,30.01347,0.438,0.03764558769285164,0.40035441230714836
271900,-11.160511,35.75961,0.463,-0.03643535297953384,0.49943535297953384
271901,-11.422644,28.63627,0.442,0.017614165592281742,0.42438583440771827
271902,-9.067738,19.89273,0.439,0.02557486589201826,0.41342513410798176
271903,-13.791467,18.38836,0.436,-0.13847824136376008,0.5744782413637601
271904,-10.957724,22.03809,0.438,0.04269926799972755,0.39530073200027244
271905,-6.035527,49.71725,0.562,0.02903928152263191,0.5329607184773681
271906,-6.618809,37.72608,0.476,-0.18992662380301917,0.6659266238030191
271908,6.122283,24.89764,0.429,-0.26997420975955283,0.6989742097595528
272012,-22.404262,-22.35454,0.584,0.204395707919733,0.37960429208026697
272017,-4.716178,-20.65449,0.496,-0.19155695706402034,0.6875569570640203
272018,-3.57904,-18.43124,0.491,-0.10479159999353017,0.5957915999935302
272047,-22.895324,52.43646,0.554,-0.182760646884049,0.7367606468840491
272048,-22.57944,52.34149,0.555,-0.06892886554856634,0.6239288655485664
272566,-20.77338,8.04784,0.451,0.017309155534873635,0.4336908444651264
272884,14.395832,6.20565,0.411,0.013998475693143301,0.3970015243068567
272889,31.806231,9.33522,0.33,-0.08859335182520117,0.4185933518252012
272900,-30.676185,8.04727,0.431,0.024692540633361133,0.40630745936663887
272921,-3.974948,45.14442,0.522,0.06509779608613392,0.4569022039138661
272922,-13.056471,41.14655,0.487,0.0013573404087734537,0.48564265959122654
272929,-1.93643,22.89226,0.439,-0.004329966376622152,0.44332996637662214
272930,-4.522393,28.70923,0.447,-0.18181726926088085,0.6288172692608809
272931,2.436746,25.69074,0.437,-0.194516117912137,0.631516117912137
272932,5.045593,29.02838,0.437,0.018968822463219587,0.41803117753678043
272933,-3.987766,37.72616,0.476,-0.12579668469889035,0.6017966846988904
272934,-4.248495,16.12707,0.442,-0.3497316172683972,0.7917316172683972
272935,-17.198066,26.39776,0.428,0.032453947958482186,0.3955460520415178
273040,12.168732,-6.70012,0.426,-0.19763199372468845,0.6236319937246885
273042,11.570457,-8.35287,0.428,-0.09072629858790773,0.5187262985879078
273044,17.073583,-12.30095,0.401,-0.1733319220317834,0.5743319220317834
273059,-24.468568,-2.25428,0.493,-0.002570741704621299,0.4955707417046213
273061,-29.817878,35.74405,0.392,-0.09318114301524108,0.48518114301524107
273062,-24.123976,48.79871,0.509,-0.03906344555299386,0.5480634455529939
273063,-20.164296,41.58745,0.469,-0.046002599535285425,0.5150025995352854
273064,-13.202396,53.13988,0.594,0.1876371889762897,0.4063628110237103
273065,-8.785754,62.45023,0.732,0.1588379740915447,0.5731620259084553
273067,-19.837024,45.39418,0.498,-0.10230594211573997,0.60030594211574
273068,-14.64834,41.14652,0.484,0.12846594876968553,0.35553405123031445
273069,-14.706609,27.39501,0.435,0.051796552822370265,0.3832034471776297
273070,-10.894528,20.9569,0.438,0.11614086751235336,0.32185913248764664
273071,-8.073803,17.77135,0.441,-0.05091687048693526,0.4919168704869353
273072,-6.204632,20.43484,0.44,-0.21829124097236927,0.6582912409723692
273073,-2.353439,26.74387,0.443,-0.05857332303034792,0.501573323030348
273074,1.591808,30.0745,0.445,-0.11908359157696781,0.5640835915769679
273075,-1.904466,44.30028,0.514,-0.11207517160175241,0.6260751716017524
273076,2.176999,47.85292,0.535,0.4781534735197766,0.056846526480223425
273078,-25.16957,22.50979,0.403,0.017639946274115824,0.3853600537258842
273214,-22.968468,-6.17357,0.512,0.05125755761321869,0.4607424423867813
273217,-10.396975,-4.16915,0.488,-0.057356298204792745,0.5453562982047927
273221,-14.74758,42.46176,0.492,-0.09447913456194694,0.5864791345619469
273343,11.448779,-15.46807,0.423,-0.04141782683062297,0.46441782683062294
273345,28.774897,15.06095,0.34,0.04761440128903818,0.2923855987109618
273348,37.833081,18.19278,0.28,-0.0047351935841690425,0.28473519358416904
273361,-39.825116,-6.32675,0.514,0.14585098065495905,0.36814901934504096
273365,-37.771642,25.49762,0.331,-0.2563850723540445,0.5873850723540446
273367,-30.50085,22.43456,0.38,0.09576539520483873,0.28423460479516127
273518,37.746578,23.96625,0.271,-0.19408661214835826,0.4650866121483583
273522,19.860858,-19.61289,0.372,-0.11879727667930347,0.49079727667930345
273524,-63.493249,59.18716,0.171,-0.09167235949829003,0.26267235949829004
273526,-58.919115,54.24605,0.191,-0.1234725450667714,0.3144725450667714
273528,-51.228221,45.43129,0.232,0.035096982186159545,0.19690301781384045
273530,-45.700123,46.61108,0.309,-0.11604069506375335,0.42504069506375336
273533,-29.429524,49.06856,0.48,-0.24450806780247478,0.7245080678024748
273534,-28.112759,50.38188,0.502,-0.19719026763909941,0.6991902676390994
273535,-23.529392,53.67874,0.566,0.0019729258809213965,0.5640270741190786
273536,-6.433351,-7.80238,0.488,0.19920500182890444,0.28879499817109555
273537,-7.708732,-3.06872,0.481,0.06334904861636599,0.417650951383634
273538,-5.822382,-3.67989,0.478,0.01575812518542123,0.46224187481457873
273539,-6.163771,-1.47719,0.474,-0.040336344456585765,0.5143363444565857
273540,-6.706541,0.74747,0.47,-0.09557723341063971,0.5655772334106397
273541,-20.733573,68.56676,0.833,-0.25850680096036704,1.091506800960367
273542,-22.545692,66.43606,0.781,-0.2325098830404322,1.0135098830404323
273662,13.120447,-7.85467,0.422,-0.13708682137286426,0.5590868213728643
273664,14.950335,-11.63244,0.412,-0.10041378147741378,0.5124137814774138
273667,29.956253,12.47622,0.336,-0.12823195805638207,0.46423195805638207
273678,15.097915,-21.12929,0.392,-0.045852819023191896,0.4378528190231919
273686,-51.919999,60.30803,0.384,-0.14000261170236383,0.5240026117023638
273687,-47.297282,51.49287,0.332,-0.1503619501677262,0.4823619501677262
273688,-40.039605,63.57321,0.594,-0.011396973036085872,0.6053969730360859
273689,-37.274224,54.7673,0.482,-0.1695456440964707,0.6515456440964706
273690,-33.009827,42.66813,0.403,-0.16033276738837152,0.5633327673883716
273691,-30.43975,45.86686,0.444,0.041981896148365616,0.4020181038516344
273692,-27.047984,39.60284,0.425,0.015442224528574395,0.4095577754714256
273693,-24.958244,34.75704,0.416,0.04091309038845472,0.3750869096115453
273694,-16.773603,-7.12855,0.509,0.22103967636672475,0.2879603236332753
273695,-13.520749,-4.54242,0.495,0.0723556498903086,0.42264435010969137
273696,-9.265997,1.14753,0.472,0.13788703242819336,0.33411296757180664
273697,-26.636405,24.77016,0.395,-0.061450733610533985,0.456450733610534
273698,-27.279166,25.99232,0.392,0.16122374498564868,0.23077625501435134
273699,-6.070199,3.04011,0.464,-0.002277482789791653,0.4662774827897917
273700,-5.817307,-0.41386,0.471,-0.0186751530655306,0.48967515306553056
274054,26.232749,5.15769,0.362,-0.13019751988379658,0.49219751988379656
274055,27.743387,7.73428,0.353,0.06708262748401506,0.2859173725159849
274056,6.697596,-21.19293,0.437,-0.08373299132280328,0.5207329913228033
274060,8.376472,-19.49605,0.432,0.04799964656634362,0.38400035343365635
274064,-45.875828,54.51056,0.384,-0.1072127681961586,0.4912127681961586
274066,-36.821553,51.5257,0.447,-0.07814348193126158,0.5251434819312616
274068,-29.687386,49.44964,0.482,-0.06262651860522674,0.5446265186052267
274071,-19.905133,62.65,0.718,-0.15401954850906116,0.8720195485090612
274072,-22.091362,52.32247,0.557,-0.1618159901437363,0.7188159901437363
274073,-11.322283,56.14757,0.635,0.15115959934027676,0.4838404006597232
274074,-12.013115,59.27032,0.679,-0.1477976575931318,0.8267976575931318
274075,-11.271756,56.16058,0.635,-0.062084917084268276,0.6970849170842683
274076,-12.371866,58.66916,0.67,-0.1356687449017785,0.8056687449017785
274077,-11.126913,55.46342,0.626,-0.13871784477983673,0.7647178447798367
274078,-13.78891,54.94525,0.616,-0.08947434940631828,0.7054743494063183
274079,-7.95713,61.46796,0.715,0.25915393212407123,0.45584606787592874
274080,-3.182764,52.22779,0.586,0.17634441611721463,0.40965558388278533
274081,-8.937809,57.17685,0.651,-0.12370096908977637,0.7747009690897764
274082,-10.685784,55.85552,0.632,-0.24461402068384777,0.8766140206838477
274083,-28.721446,57.99349,0.596,-0.26034286186896727,0.8563428618689672
274084,-23.781233,66.81709,0.784,-0.03254333193394177,0.8165433319339418
274085,-23.230738,61.19852,0.679,-0.07243494032763548,0.7514349403276355
274086,-20.807504,52.2815,0.562,0.045484430972970995,0.5165155690270291
274087,-19.234825,55.51025,0.609,0.00022925769383577802,0.6087707423061642
274088,-15.685085,64.36663,0.761,0.22620728051668731,0.5347927194833126
274089,-14.148487,49.69913,0.554,-0.005826403381224243,0.5598264033812242
274090,-14.764644,46.81055,0.526,-0.1682450497338381,0.6942450497338382
274091,-10.346637,52.73883,0.593,0.1751780321691371,0.4178219678308629
274092,-10.614333,49.95424,0.563,-0.37000909384728203,0.9330090938472819
274093,-9.039581,43.90912,0.512,0.1774243434105122,0.33457565658948785
274095,-5.633687,46.86471,0.536,0.1036899420740604,0.43231005792593963
274096,-27.488127,65.30345,0.733,-0.31923905401944863,1.0522390540194486
274240,25.33286,-8.61089,0.367,-0.028289681187818046,0.39528968118781804
274241,26.151646,-9.23545,0.362,-0.12474922049751573,0.48674922049751573
274242,11.80018,-21.07012,0.41,-0.060196319529023594,0.4701963195290236
274246,39.506915,15.609,0.273,0.0031803704615962834,0.2698196295384037
274247,44.095521,12.99576,0.246,-0.030154484347603417,0.2761544843476034
274249,14.914775,-19.58949,0.398,-0.11682094142317777,0.5148209414231778
274253,-47.836478,41.49871,0.254,-0.0025120424212143047,0.2565120424212143
274255,-40.925464,38.51992,0.315,-0.046186357184707,0.361186357184707
274256,-33.186071,45.16264,0.419,-0.06056245167203097,0.47956245167203093
274258,-30.36972,41.72013,0.416,-0.1324818881912187,0.5484818881912187
274260,-25.491271,41.18722,0.442,-0.10825225270713658,0.5502522527071366
274262,-21.98068,45.14408,0.487,-0.14552817463249842,0.6325281746324984
274264,-18.453347,45.95333,0.508,0.0415569416448121,0.4664430583551879
274266,1.21476,44.00923,0.507,0.3139807784839459,0.1930192215160541
274267,11.745057,41.98474,0.462,0.05417233168860462,0.4078276683113954
274268,14.87186,37.24381,0.427,0.08804177067397967,0.3389582293260203
274269,-4.866418,49.18316,0.557,-0.19216883239957266,0.7491688323995727
274270,-6.875781,47.57483,0.542,-0.23104969185380908,0.7730496918538091
274271,-3.911215,50.91251,0.573,0.14321990949010374,0.4297800905098962
274272,3.675753,52.51985,0.574,0.13396616886794901,0.44003383113205097
274273,-16.089583,49.12096,0.544,0.14263495776157425,0.4013650422384258
274275,-16.492346,46.48845,0.518,-0.058503954631803745,0.5765039546318038
274276,-15.568405,58.64809,0.664,-0.09197877929088366,0.7559787792908836
274277,-8.649802,49.4902,0.56,0.13843653677233045,0.4215634632276696
274279,-7.857581,45.41143,0.524,-0.11322374325317272,0.6372237432531728
274281,-25.890602,68.6175,0.812,-0.7115215491047256,1.5235215491047258
274282,-1.909559,43.78218,0.51,0.11224964588932419,0.39775035411067583
274425,30.463011,14.77086,0.331,0.31579680630406937,0.01520319369593065
274426,13.193207,-19.70942,0.407,-0.31675975398648426,0.7237597539864842
274428,13.134097,-20.64894,0.404,-0.13541685214524307,0.5394168521452432
274430,14.825046,-20.1238,0.397,-0.14077028975313005,0.53777028975313
274433,15.879224,-19.58947,0.393,-0.11107016792839956,0.5040701679283995
274434,16.819943,-22.4412,0.378,-0.01544836578077126,0.39344836578077125
274436,-60.713595,59.12951,0.222,0.011608843420521877,0.21039115657947813
274437,-53.766657,64.24385,0.425,0.081272257201529,0.34372774279847096
274438,-50.643465,55.1642,0.33,-0.11384912909281067,0.4438491290928107
274439,-49.534413,44.85026,0.25,-0.01614550633001531,0.2661455063300153
274440,-42.431483,68.75736,0.676,-0.07403274906172433,0.7500327490617243
274441,-38.805313,49.96018,0.412,-0.0035958882568474767,0.41559588825684746
274443,-29.895212,55.09182,0.547,0.004094111431357487,0.5429058885686425
274444,-27.090122,44.37573,0.454,0.031422551649566734,0.42257744835043326
274445,-26.73103,41.26219,0.436,0.09965284850779488,0.3363471514922051
274447,-22.328489,37.20761,0.437,-0.11998558254154035,0.5569855825415404
274449,-20.125028,39.92116,0.459,-0.03765493342475241,0.4966549334247524
274451,-16.501541,40.54338,0.475,-0.07000033234156594,0.545000332341566
274453,-6.791821,40.06749,0.488,0.03952319968901836,0.44847680031098164
274454,-14.483564,42.10871,0.49,-0.04963396897075025,0.5396339689707502
274455,-12.585295,42.06174,0.494,-0.07607779064343234,0.5700777906434323
274456,-10.046898,42.47987,0.501,-0.060817271516267604,0.5618172715162676
274457,-10.017304,42.21082,0.499,-0.08987152983239069,0.5888715298323907
274458,-7.619043,39.50139,0.485,0.006964245952542559,0.4780357540474574
274459,-4.774236,40.70163,0.492,-0.14303869392255505,0.6350386939225551
274585,32.244658,18.72149,0.316,0.11221967016534053,0.2037803298346595
274586,40.114981,16.09003,0.268,0.10227463291187575,0.16572536708812427
274603,-17.581628,3.20084,0.47,-0.13025048220701946,0.6002504822070194
274761,28.065753,13.39957,0.345,-0.036920752618863836,0.3819207526188638
274770,17.367162,-19.49665,0.385,0.002865112409026668,0.38213488759097336
274775,-29.240706,55.74298,0.56,-0.23798128736134477,0.7979812873613448
274776,-22.272198,52.61154,0.559,0.19253718294379987,0.3664628170562002
274777,-22.923443,3.20039,0.468,0.07434647646350606,0.39365352353649397
274778,-39.80516,59.26917,0.521,-0.17031164763395518,0.6913116476339551
274780,-10.938595,3.27706,0.468,0.6287573900001492,-0.16075739000014916
274781,-11.702931,1.2975,0.474,0.12418385118565535,0.34981614881434464
274782,-11.261483,0.68833,0.476,0.10772098604533119,0.3682790139546688
274783,-24.927423,52.87352,0.549,-0.260829173503913,0.809829173503913
274784,-22.125653,51.65536,0.549,-0.2220974105478244,0.7710974105478244
274786,-16.215288,49.16301,0.544,0.13716642608529586,0.4068335739147042
274787,-16.488198,49.23501,0.544,0.03748653843652413,0.5065134615634759
274788,-11.874495,44.71524,0.514,0.09419273844815419,0.41980726155184583
274791,3.479474,42.46196,0.492,0.32760326948014623,0.16439673051985376
274792,-3.033926,27.38999,0.444,-0.03081882433529564,0.47481882433529565
274793,0.050819,30.72849,0.449,-0.38542129129528974,0.8344212912952897
274794,-2.171293,27.37897,0.444,-0.14449279365580936,0.5884927936558093
274795,-3.507922,27.39899,0.445,-0.12221328646195011,0.5672132864619501
274796,-4.350388,28.05712,0.446,-0.12570393150156486,0.5717039315015648
274797,0.516277,30.78656,0.448,-0.23429577138418453,0.6822957713841845
274798,-2.706435,29.28929,0.448,-0.20024484268860307,0.648244842688603
274799,0.001417,35.00981,0.462,-0.029126550499642058,0.4911265504996421
274800,-3.455068,37.99921,0.477,-0.42506395748453024,0.9020639574845302
274801,-4.617157,39.50143,0.485,-0.13154615046950513,0.6165461504695051
274802,-6.618422,41.06466,0.494,-0.1294160539055845,0.6234160539055845
274803,-5.410372,43.5001,0.51,-0.017345957035297864,0.5273459570352979
274804,-4.957504,40.35557,0.49,-0.12577657789981952,0.6157765778998195
275019,-17.905913,31.5287,0.434,-0.061555247138816806,0.4955552471388168
275020,-16.295159,33.05101,0.443,0.0030992648264619193,0.43990073517353806
275021,-15.609247,33.97019,0.447,-0.004699617840993335,0.45169961784099333
275022,-14.416409,30.29155,0.44,-0.09314537514324372,0.5331453751432438
275023,-13.179829,26.74392,0.437,0.039494782884473015,0.397505217115527
275024,-4.316253,0.4244,0.467,-0.0722589092312628,0.5392589092312629
275025,-3.336392,-0.12275,0.466,-0.14488607020474434,0.6108860702047444
275026,-2.775951,8.03439,0.45,-0.047187853767122964,0.497187853767123
275027,-2.532583,10.62797,0.446,0.20603108562788489,0.23996891437211512
275028,-11.499636,18.13739,0.439,0.015989495584008237,0.42301050441599175
275029,-8.336429,20.45584,0.44,0.02972825033905792,0.4102717496609421
275030,-5.885475,24.3015,0.441,-0.04970720801479231,0.4907072080147923
275182,30.192367,13.39953,0.334,0.05059595844140405,0.283404041558596
275196,2.344224,24.11449,0.435,0.05523723692287919,0.3797627630771208
275197,1.466814,6.31798,0.446,0.18563013736627004,0.26036986263372996
275199,0.958107,-0.46285,0.457,-0.06505446329983382,0.5220544632998338
275200,1.053417,1.51873,0.454,-0.06655939597420935,0.5205593959742094
275201,2.521266,39.14442,0.476,0.1409892016166332,0.3350107983833668
275202,1.499841,32.77124,0.453,-0.017606442172874725,0.47060644217287473
275205,1.264249,-7.32515,0.465,-0.004539517333348046,0.4695395173333481
275206,1.237735,-5.21438,0.463,-0.10014100130970303,0.563141001309703
275207,3.076313,-8.16749,0.46,-0.2000350056770989,0.6600350056770989
275208,0.902654,-0.55487,0.457,-0.06181905206723182,0.5188190520672318
275209,1.322291,-1.12704,0.457,0.06711257301189076,0.38988742698810924
275210,1.227819,4.12043,0.45,-0.12074002901996705,0.5707400290199671
275211,1.293243,3.81135,0.45,-0.12502937409031836,0.5750293740903184
275212,2.551304,6.52703,0.444,-0.0239240318826479,0.4679240318826479
275213,2.737152,6.12993,0.444,-0.027406418792493403,0.4714064187924934
275214,2.736895,11.51316,0.437,0.09564543509156337,0.34135456490843663
275639,41.035787,27.9567,0.239,0.07254167637360379,0.1664583236263962
275641,7.782619,-20.7427,0.433,-0.7052836649988463,1.1382836649988464
275642,51.288401,22.2502,0.16,0.15218405613965483,0.007815943860345176
275646,-64.24835,64.37527,0.24,0.23675325948692827,0.003246740513071722
275832,29.89773,16.50342,0.332,-0.08181780462972821,0.4138178046297282
275833,33.953258,10.74139,0.316,0.062397578879658806,0.2536024211203412
275834,33.903593,-10.43305,0.321,0.04911436804018307,0.27188563195981696
275842,-40.176749,23.73602,0.318,0.04122263043857219,0.27677736956142784
275844,-57.116913,64.37641,0.372,-0.05053076763833737,0.42253076763833736
275849,-36.762914,61.3239,0.586,-0.06069803418855677,0.6466980341885568
275861,-5.486125,35.44874,0.466,-0.05306904088656222,0.5190690408865622
275863,-6.010615,34.9706,0.465,-0.04117985316381219,0.5061798531638122
275864,-5.528302,33.26225,0.459,-0.1121006145173301,0.5711006145173301
275865,-8.039328,37.72605,0.475,0.0026547468434616863,0.4723452531565383
275866,-9.361088,37.96505,0.475,-0.11271896894508301,0.587718968945083
275867,-8.537813,35.10954,0.464,0.0651010741170306,0.39889892588296944
275972,27.557233,-11.0044,0.353,-0.17309589787237714,0.5260958978723771
275973,32.99185,-13.55731,0.32,0.0483470968693032,0.2716529031306968
276610,10.224352,-23.17624,0.413,-0.16582013333096593,0.5788201333309659
276611,14.346527,-20.74304,0.398,-0.14160336556664999,0.53960336556665
276616,18.929823,-19.61263,0.377,-0.13470881806318552,0.5117088180631855
276617,-47.15502,46.58879,0.291,-0.17389192280299676,0.46489192280299674
276618,-42.426419,67.26788,0.642,-0.11796819935742643,0.7599681993574264
276619,-41.06532,64.11318,0.593,-0.21389611303801306,0.806896113038013
276620,-39.103385,48.96595,0.399,0.058211925215136885,0.3407880747848631
276621,-37.68434,57.09976,0.51,-0.13771201595817226,0.6477120159581723
276622,-33.345386,60.40382,0.6,0.11117471410079503,0.48882528589920493
